filename,width,height,class,xmin,ymin,xmax,ymax
imgPalm1308_JPG.rf.201088a7f43ac789842cabb06953f2f7.jpg,800,600,PalmSan,3,82,558,600
imgPalm77_JPG.rf.0debe6aec9ede69144781403484f2db3.jpg,800,600,PalmAnom,203,30,576,454
imgPalm179_JPG.rf.1ed51136b3c64d45671e4d29be2e1af8.jpg,800,600,PalmAnom,159,15,738,568
imgPalm410_JPG.rf.2132a3250fdac7923ee699002064bdd9.jpg,800,600,PalmSan,159,49,723,566
imgPalm706_JPG.rf.1e911890b3e719660c21f0ee9e32d14b.jpg,800,600,PalmSan,223,75,800,589
imgPalm48_JPG.rf.114881658de7e2950da10641d8a17194.jpg,800,600,PalmSan,136,62,681,591
imgPalm669_JPG.rf.0cc3b4ebfaf9aa8307c33a3802b52b0d.jpg,800,600,PalmSan,20,76,702,600
imgPalm1103_JPG.rf.19213eeda7f9bc431ab92e98c0413346.jpg,800,600,PalmAnom,26,204,531,600
imgPalm18_JPG.rf.1038963bcd67f585fc60982f0edac3bd.jpg,800,600,PalmSan,66,0,668,569
imgPalm1276_JPG.rf.1dad78ea3cb1a77fc1a6dd0ceaebede1.jpg,800,600,PalmAnom,215,327,621,600
imgPalm92_JPG.rf.22f510c1617582867ab36dae2c17fa2f.jpg,800,600,PalmSan,112,42,629,598
imgPalm1073_JPG.rf.26b5c377a99e67e3bc4951ece35c6cee.jpg,800,600,PalmSan,76,275,590,600
imgPalm189_JPG.rf.2154701b235be26eb5786556f7c10ce1.jpg,800,600,PalmSan,136,25,676,577
imgPalm210_JPG.rf.22373f1a0f9cba3aef85191a309eb755.jpg,800,600,PalmAnom,167,96,630,590
imgPalm213_JPG.rf.24b1ad715975fb332f7366cfbb380410.jpg,800,600,PalmAnom,169,12,750,600
imgPalm170_JPG.rf.243ea6883cc62a14a7c2443bcad86bd4.jpg,800,600,PalmSan,129,17,729,600
imgPalm225_JPG.rf.27aae24f83950cb3c82fc240f2e83061.jpg,800,600,PalmAnom,512,82,800,492
imgPalm225_JPG.rf.27aae24f83950cb3c82fc240f2e83061.jpg,800,600,PalmAnom,179,330,584,600
imgPalm228_JPG.rf.250c110eb4aed38b804cf0045346f97b.jpg,800,600,PalmAnom,52,42,758,600
imgPalm37_JPG.rf.226ceb5e3c3a7bb8139a82244d58a334.jpg,800,600,PalmSan,49,0,695,553
imgPalm129_JPG.rf.280814fc02f89859463ba1d3035be5c4.jpg,800,600,PalmSan,162,62,680,538
imgPalm111_JPG.rf.2ebf6aa4adc4bad60a1c7b210618235b.jpg,800,600,PalmAnom,199,23,757,600
imgPalm180_JPG.rf.304d160ef5f39773ca398aba62556137.jpg,800,600,PalmAnom,200,49,752,485
imgPalm180_JPG.rf.304d160ef5f39773ca398aba62556137.jpg,800,600,PalmAnom,5,287,372,600
imgPalm43_JPG.rf.24c0a1405c2b2a07e3185614854aa147.jpg,800,600,PalmSan,102,40,643,593
imgPalm158_JPG.rf.2ea333d25bd540323eeaeef311be43a9.jpg,800,600,PalmAnom,307,132,778,546
imgPalm158_JPG.rf.2ea333d25bd540323eeaeef311be43a9.jpg,800,600,PalmAnom,0,0,352,349
imgPalm158_JPG.rf.2ea333d25bd540323eeaeef311be43a9.jpg,800,600,PalmSan,10,349,328,600
imgPalm169_JPG.rf.2f5c913502575abf670367c3148e4841.jpg,800,600,PalmSan,62,0,676,587
imgPalm235_JPG.rf.3569cf0c2d7d74c497bc2c592d32febe.jpg,800,600,PalmAnom,150,2,723,565
imgPalm140_JPG.rf.2e2838aa1dc21f950bd97ff10f9a010d.jpg,800,600,PalmSan,85,3,694,600
imgPalm91_JPG.rf.2e7c53e48f733ad1fb96d7bdcc57e0c5.jpg,800,600,PalmSan,243,105,654,591
imgPalm156_JPG.rf.2cdc11701ff34415ecc3e1f624c25632.jpg,800,600,PalmAnom,193,105,581,600
imgPalm156_JPG.rf.2cdc11701ff34415ecc3e1f624c25632.jpg,800,600,PalmAnom,531,7,800,466
imgPalm135_JPG.rf.28152054050b73065d01bae98721979c.jpg,800,600,PalmSan,10,6,650,565
imgPalm106_JPG.rf.2d54f96a91f5accdbb4c6b8a521d07c1.jpg,800,600,PalmAnom,36,172,483,562
imgPalm106_JPG.rf.2d54f96a91f5accdbb4c6b8a521d07c1.jpg,800,600,PalmSan,460,67,800,458
imgPalm71_JPG.rf.357ec57e8c7de7df1c8543e4cc9ef764.jpg,800,600,PalmSan,199,9,640,506
imgPalm284_JPG.rf.3126260dffc02a9bab81d25d75236ba2.jpg,800,600,PalmSan,202,40,733,527
imgPalm160_JPG.rf.33f8b1c5be46f3b6915eef0e3dc42bae.jpg,800,600,PalmAnom,92,2,605,600
imgPalm46_JPG.rf.36fa60d4cd81b909eeb5a277b3ffdacd.jpg,800,600,PalmSan,129,19,673,574
imgPalm29_JPG.rf.36ed2556976f8ad2e59464e50b5204b4.jpg,800,600,PalmSan,248,0,723,490
imgPalm61_JPG.rf.32ed322f1f91167b0b01a1e32ce96abf.jpg,800,600,PalmSan,117,17,666,598
imgPalm30_JPG.rf.38e8a801972ba5429ee3c5eaba61e073.jpg,800,600,PalmSan,186,7,724,590
imgPalm35_JPG.rf.40a381ffdd7c2677d45d68a20525adc2.jpg,800,600,PalmSan,59,0,749,598
imgPalm1065_JPG.rf.4a3fcb126330aa426a2c7fc8e751d42b.jpg,800,600,PalmAnom,0,0,306,287
imgPalm221_JPG.rf.3e5d77b077b042c7fee27dfd31fa6f86.jpg,800,600,PalmSan,113,6,696,590
imgPalm223_JPG.rf.45adf103697b81a07991fede93d4e185.jpg,800,600,PalmAnom,362,99,771,464
imgPalm223_JPG.rf.45adf103697b81a07991fede93d4e185.jpg,800,600,PalmSan,0,56,285,424
imgPalm178_JPG.rf.3ff29048cc02ebeeba82feb8aba8dd2e.jpg,800,600,PalmAnom,83,0,699,585
imgPalm144_JPG.rf.3bc0357a88fcb237dc7f0ca2a0a9c469.jpg,800,600,PalmSan,176,63,634,524
imgPalm805_JPG.rf.3e833b79b286358fb5cb95b53e6b45e4.jpg,800,600,PalmAnom,124,0,757,510
imgPalm192_JPG.rf.43490ce4fd849ee30d1ac2c6394701b0.jpg,800,600,PalmSan,165,2,677,545
imgPalm51_JPG.rf.3cd9599f1160fb2369053c4acaf264cf.jpg,800,600,PalmSan,106,43,649,583
imgPalm174_JPG.rf.3d6efe37fd844ec694aca80fb4691e13.jpg,800,600,PalmAnom,124,60,704,600
imgPalm1095_JPG.rf.418f8f0905a9d0474f9f59b7f3913003.jpg,800,600,PalmSan,0,199,496,599
imgPalm1095_JPG.rf.418f8f0905a9d0474f9f59b7f3913003.jpg,800,600,PalmSan,452,0,800,332
imgPalm1095_JPG.rf.418f8f0905a9d0474f9f59b7f3913003.jpg,800,600,PalmSan,392,322,800,600
imgPalm16_JPG.rf.3f94c062ee07a3b18c8607aa4e7f5fd3.jpg,800,600,PalmSan,42,5,773,597
imgPalm52_JPG.rf.49e7b8f7fbc9442c71836dc238a0694c.jpg,800,600,PalmSan,72,19,690,586
imgPalm153_JPG.rf.48eb0428100e59fa8933b8dd7e9ae91b.jpg,800,600,PalmSan,89,7,720,600
imgPalm227_JPG.rf.4098563c827ca2d1b8858badb6d9004d.jpg,800,600,PalmAnom,98,266,692,600
imgPalm5_JPG.rf.432e341f0ee6951d18af7d1552f4b250.jpg,800,600,PalmAnom,95,0,780,575
imgPalm184_JPG.rf.428902b5dde43eef2b20fc4b7145f586.jpg,800,600,PalmSan,100,0,758,570
imgPalm665_JPG.rf.488c2779f794cab3ef87791ad3cce031.jpg,800,600,PalmAnom,16,29,659,600
imgPalm130_JPG.rf.3b93b13a65ef2b61bd9c3fd2da66c53e.jpg,800,600,PalmAnom,164,0,587,272
imgPalm130_JPG.rf.3b93b13a65ef2b61bd9c3fd2da66c53e.jpg,800,600,PalmSan,92,296,614,600
imgPalm130_JPG.rf.3b93b13a65ef2b61bd9c3fd2da66c53e.jpg,800,600,PalmAnom,560,3,800,510
imgPalm1483_JPG.rf.48b58f29e6966b5bb6175ffb255dc9b9.jpg,800,600,PalmAnom,249,0,714,327
imgPalm1093_JPG.rf.4b706f3fccbb29fb4b6886c566e00853.jpg,800,600,PalmSan,7,187,485,600
imgPalm1093_JPG.rf.4b706f3fccbb29fb4b6886c566e00853.jpg,800,600,PalmAnom,329,0,800,367
imgPalm239_JPG.rf.3e2eb6faf5078867b441543a9738eb9c.jpg,800,600,PalmSan,85,31,684,590
imgPalm179_JPG.rf.3fe2107391117eee47efde354f0e96c5.jpg,800,600,PalmSan,243,287,613,592
imgPalm179_JPG.rf.3fe2107391117eee47efde354f0e96c5.jpg,800,600,PalmAnom,89,0,496,270
imgPalm179_JPG.rf.3fe2107391117eee47efde354f0e96c5.jpg,800,600,PalmAnom,475,27,800,438
imgPalm179_JPG.rf.3fe2107391117eee47efde354f0e96c5.jpg,800,600,PalmAnom,0,225,209,539
imgPalm104_JPG.rf.381f3657e5c3d00a097d2d44be4798c9.jpg,800,600,PalmSan,25,102,436,550
imgPalm104_JPG.rf.381f3657e5c3d00a097d2d44be4798c9.jpg,800,600,PalmSan,443,20,800,470
imgPalm21_JPG.rf.3ebc5922df70b0e9a66ae03d5d1e4901.jpg,800,600,PalmSan,129,3,800,600
imgPalm236_JPG.rf.5014ea08295c0fbc6688bf7f3d502b8f.jpg,800,600,PalmAnom,159,30,722,596
imgPalm766_JPG.rf.4c4b61058965a2325a6427bc7dfa2ec0.jpg,800,600,PalmSan,432,29,800,538
imgPalm766_JPG.rf.4c4b61058965a2325a6427bc7dfa2ec0.jpg,800,600,PalmSan,0,0,445,366
imgPalm975_JPG.rf.50d53e2380392f5cb5a099e4fa4a3865.jpg,800,600,PalmAnom,0,173,465,600
imgPalm975_JPG.rf.50d53e2380392f5cb5a099e4fa4a3865.jpg,800,600,PalmSan,264,5,800,407
imgPalm197_JPG.rf.4d4ae787d8146ef5de78c59216471966.jpg,800,600,PalmAnom,144,0,668,600
imgPalm663_JPG.rf.584f698a8ee7ec405b670a8300569abb.jpg,800,600,PalmAnom,7,7,563,554
imgPalm663_JPG.rf.584f698a8ee7ec405b670a8300569abb.jpg,800,600,PalmSan,439,269,800,600
imgPalm80_JPG.rf.53e00890eef3a2f154ebefc5d64c7eba.jpg,800,600,PalmSan,36,15,610,595
imgPalm1199_JPG.rf.588d35fb8b0018807d9d84b960a97a01.jpg,800,600,PalmSan,49,49,510,551
imgPalm109_JPG.rf.5a777e1e2e1507b89b103e1e1837a96c.jpg,800,600,PalmSan,119,53,494,417
imgPalm109_JPG.rf.5a777e1e2e1507b89b103e1e1837a96c.jpg,800,600,PalmAnom,480,290,800,600
imgPalm109_JPG.rf.5a777e1e2e1507b89b103e1e1837a96c.jpg,800,600,PalmSan,512,5,800,291
imgPalm206_JPG.rf.5265a4d8af87b3a0da68878e6e31d776.jpg,800,600,PalmAnom,157,0,739,600
imgPalm1054_JPG.rf.4e3dbbcf8375e1acf5680a66978b8941.jpg,800,600,PalmSan,117,116,688,600
imgPalm150_JPG.rf.597180540bd16af049db61707ca9dc64.jpg,800,600,PalmSan,232,203,746,600
imgPalm150_JPG.rf.597180540bd16af049db61707ca9dc64.jpg,800,600,PalmAnom,252,0,773,283
imgPalm105_JPG.rf.5ce17f48f71400eed68258b2de6a51b4.jpg,800,600,PalmAnom,27,0,465,446
imgPalm105_JPG.rf.5ce17f48f71400eed68258b2de6a51b4.jpg,800,600,PalmSan,393,199,800,600
imgPalm1198_JPG.rf.5b82d01af7e68fe20360a9fa0084e315.jpg,800,600,PalmSan,36,246,549,600
imgPalm1198_JPG.rf.5b82d01af7e68fe20360a9fa0084e315.jpg,800,600,PalmSan,43,3,501,238
imgPalm56_JPG.rf.545619c51317d0cf45372729543d84c3.jpg,800,600,PalmSan,215,5,701,513
imgPalm72_JPG.rf.5c39e2af7a7392f34e1570b9b6077610.jpg,800,600,PalmSan,136,0,712,570
imgPalm812_JPG.rf.546bfcdc6d39a22becd846852f3967cf.jpg,800,600,PalmSan,337,20,800,449
imgPalm36_JPG.rf.5b312a070b6d7dd51bb749422c51bad7.jpg,800,600,PalmAnom,252,106,704,552
imgPalm1116_JPG.rf.50401d631ae954be45be29028a463f0a.jpg,800,600,PalmSan,87,80,795,600
imgPalm81_JPG.rf.5a550e7f9ee634f768776fad352ee51e.jpg,800,600,PalmSan,173,35,717,600
imgPalm452_JPG.rf.4df14e6017e2bdc9f17e3c42495b01ed.jpg,800,600,PalmSan,212,157,705,546
imgPalm858_JPG.rf.5d6863cea5aad0f3b8e326dcb6679ae4.jpg,800,600,PalmAnom,303,0,798,461
imgPalm129_JPG.rf.55ed46616a1a7054e99d96b72cd17f52.jpg,800,600,PalmSan,70,69,596,513
imgPalm129_JPG.rf.55ed46616a1a7054e99d96b72cd17f52.jpg,800,600,PalmAnom,540,2,800,264
imgPalm1119_JPG.rf.593bc209ba92cc5743fdf51d29c0db1b.jpg,800,600,PalmAnom,0,0,311,243
imgPalm1119_JPG.rf.593bc209ba92cc5743fdf51d29c0db1b.jpg,800,600,PalmAnom,322,0,800,307
imgPalm42_JPG.rf.5c961ba80f2fe96cb82f0a2bcb7e6294.jpg,800,600,PalmSan,0,0,765,596
imgPalm125_JPG.rf.5da9844230776431c8e1c9c97547753f.jpg,800,600,PalmSan,76,33,747,553
imgPalm152_JPG.rf.538ead33c44669b3b496603ddc4de57a.jpg,800,600,PalmSan,92,4,653,578
imgPalm6_JPG.rf.4c8acd0f2796b684bca1b52d474c2600.jpg,800,600,PalmAnom,147,0,714,600
imgPalm214_JPG.rf.5e7d635307d92c49ac0bb626734f5035.jpg,800,600,PalmAnom,197,125,542,514
imgPalm214_JPG.rf.5e7d635307d92c49ac0bb626734f5035.jpg,800,600,PalmSan,529,56,765,365
imgPalm214_JPG.rf.5e7d635307d92c49ac0bb626734f5035.jpg,800,600,PalmSan,47,5,355,244
imgPalm214_JPG.rf.5e7d635307d92c49ac0bb626734f5035.jpg,800,600,PalmAnom,17,252,348,588
imgPalm136_JPG.rf.5f846fce09db23dec5c2e641e89b2ee5.jpg,800,600,PalmSan,28,19,697,566
imgPalm121_JPG.rf.605b6903ce24089dd0f730090bc1f366.jpg,800,600,PalmAnom,186,29,742,600
imgPalm33_JPG.rf.6c5ca2a0d5304d9b160b1618bf767919.jpg,800,600,PalmSan,149,309,725,600
imgPalm33_JPG.rf.6c5ca2a0d5304d9b160b1618bf767919.jpg,800,600,PalmAnom,170,0,707,292
imgPalm1072_JPG.rf.614c89cd7ad87254babc9bb77bd4104e.jpg,800,600,PalmSan,50,25,553,502
imgPalm131_JPG.rf.6c72cf03b228de3d1e29c225f075d5b2.jpg,800,600,PalmSan,137,150,618,561
imgPalm131_JPG.rf.6c72cf03b228de3d1e29c225f075d5b2.jpg,800,600,PalmAnom,488,0,800,416
imgPalm131_JPG.rf.6c72cf03b228de3d1e29c225f075d5b2.jpg,800,600,PalmAnom,0,0,466,212
imgPalm95_JPG.rf.6b8a40a365a325e65b1ed504a4b3c81d.jpg,800,600,PalmSan,192,22,700,592
imgPalm111_JPG.rf.608eb8a7613ad54ea3f8259ccf38518e.jpg,800,600,PalmSan,240,87,612,393
imgPalm1203_JPG.rf.6066331f984e9093246761ded7d7c478.jpg,800,600,PalmSan,495,39,800,504
imgPalm1203_JPG.rf.6066331f984e9093246761ded7d7c478.jpg,800,600,PalmAnom,0,331,276,600
imgPalm229_JPG.rf.60d62241f0357845616dadcd4a04ff08.jpg,800,600,PalmAnom,129,62,718,600
imgPalm93_JPG.rf.6fcb4cff23298311e5461846fa41d971.jpg,800,600,PalmAnom,179,0,710,600
imgPalm99_JPG.rf.67ab6e5578e7a0105167d03ae5bc9e02.jpg,800,600,PalmAnom,276,42,778,575
imgPalm1274_JPG.rf.634ba6e600e7f65a626031bdab1491c3.jpg,800,600,PalmAnom,113,0,581,275
imgPalm76_JPG.rf.6aae09a7c347b381f098ec9e55facb9f.jpg,800,600,PalmSan,216,19,667,529
imgPalm139_JPG.rf.6ba128b9a30cc03c62ff3d6c3289efcd.jpg,800,600,PalmAnom,102,29,714,568
imgPalm217_JPG.rf.5eccea5ecf3c09a6ebd1b3be1a941db3.jpg,800,600,PalmAnom,135,19,632,566
imgPalm682_JPG.rf.66b2d50303808296ed44deb4893243fd.jpg,800,600,PalmAnom,0,0,530,569
imgPalm682_JPG.rf.66b2d50303808296ed44deb4893243fd.jpg,800,600,PalmSan,332,257,800,600
imgPalm218_JPG.rf.6e898be2d3e11a98ed4ee772aa2c847f.jpg,800,600,PalmAnom,215,32,712,600
imgPalm178_JPG.rf.5f335589629c22d0839377874bf2ab3c.jpg,800,600,PalmSan,200,77,602,444
imgPalm32_JPG.rf.63de6e0424a0f784b4e9fd1ddcb23466.jpg,800,600,PalmSan,157,73,705,525
imgPalm182_JPG.rf.6fd99988e8c65b3097365c99b8de74c1.jpg,800,600,PalmSan,86,22,681,598
imgPalm11_JPG.rf.6a4c46e3dd6c19dde62b8b1fe145ae20.jpg,800,600,PalmAnom,0,0,375,313
imgPalm11_JPG.rf.6a4c46e3dd6c19dde62b8b1fe145ae20.jpg,800,600,PalmSan,325,61,796,489
imgPalm11_JPG.rf.6a4c46e3dd6c19dde62b8b1fe145ae20.jpg,800,600,PalmAnom,0,321,372,590
imgPalm19_JPG.rf.70b8d5b1c546bb00c022f587fe97bf9e.jpg,800,600,PalmAnom,173,0,770,590
imgPalm231_JPG.rf.669c88c2b59bf0d600d98921fac6361e.jpg,800,600,PalmSan,149,22,694,588
imgPalm230_JPG.rf.65006b0a18935ab5425117e6daa4cd18.jpg,800,600,PalmAnom,109,0,667,600
imgPalm615_JPG.rf.738761a54e7adc3b22c9c5c7092ae229.jpg,800,600,PalmAnom,0,0,386,520
imgPalm615_JPG.rf.738761a54e7adc3b22c9c5c7092ae229.jpg,800,600,PalmSan,313,169,800,600
imgPalm38_JPG.rf.7110036ec79b38ec9c1e9a8f443606e7.jpg,800,600,PalmSan,130,13,724,582
imgPalm457_JPG.rf.7923a000890815d75c49610356b17ad0.jpg,800,600,PalmSan,0,183,347,546
imgPalm457_JPG.rf.7923a000890815d75c49610356b17ad0.jpg,800,600,PalmSan,342,7,789,465
imgPalm154_JPG.rf.7a3f106caa22c476307954a53243195d.jpg,800,600,PalmSan,61,0,673,575
imgPalm75_JPG.rf.7d71bf48f1b48070d9ba6e971cdd4afe.jpg,800,600,PalmSan,150,2,681,551
imgPalm118_JPG.rf.77a5e733293ed9ec6630023c6b0364c9.jpg,800,600,PalmSan,197,30,768,600
imgPalm107_JPG.rf.7bf3cf3a18bdecf4dacb766348a42ac8.jpg,800,600,PalmSan,150,2,694,560
imgPalm771_JPG.rf.6b767e1f8a86ed7be1828a80fd0a0a4c.jpg,800,600,PalmSan,0,130,540,600
imgPalm771_JPG.rf.6b767e1f8a86ed7be1828a80fd0a0a4c.jpg,800,600,PalmAnom,437,7,800,426
imgPalm1068_JPG.rf.721ffc9d6208a371bb446aba72769bdf.jpg,800,600,PalmAnom,46,343,460,600
imgPalm1068_JPG.rf.721ffc9d6208a371bb446aba72769bdf.jpg,800,600,PalmAnom,486,312,800,600
imgPalm71_JPG.rf.7c23fba70b5617d758b3114c1fb554fa.jpg,800,600,PalmSan,88,5,698,495
imgPalm1164_JPG.rf.76bf5659b9ef127d344536b77000bc17.jpg,800,600,PalmAnom,173,59,401,324
imgPalm1164_JPG.rf.76bf5659b9ef127d344536b77000bc17.jpg,800,600,PalmSan,431,0,800,312
imgPalm131_JPG.rf.80306abf8796f2a4c486b1aefc81dea7.jpg,800,600,PalmSan,36,42,748,582
imgPalm950_JPG.rf.7c18d1bcbe161e855a940d3148c06693.jpg,800,600,PalmAnom,0,176,518,600
imgPalm950_JPG.rf.7c18d1bcbe161e855a940d3148c06693.jpg,800,600,PalmAnom,316,2,800,473
imgPalm67_JPG.rf.7c458d1729028629ce4aa633c9bf306a.jpg,800,600,PalmSan,163,0,676,535
imgPalm407_JPG.rf.7e9c42642fc8630b600dfc04ced6ecc0.jpg,800,600,PalmSan,96,302,648,600
imgPalm407_JPG.rf.7e9c42642fc8630b600dfc04ced6ecc0.jpg,800,600,PalmSan,150,0,669,269
imgPalm1202_JPG.rf.812fb41b8a55bcb1121287b7f042d0ef.jpg,800,600,PalmSan,237,310,540,574
imgPalm1202_JPG.rf.812fb41b8a55bcb1121287b7f042d0ef.jpg,800,600,PalmAnom,60,0,493,237
imgPalm15_JPG.rf.81748feba543191e821447d49c66e5a0.jpg,800,600,PalmAnom,165,0,730,592
imgPalm1109_JPG.rf.7316b70e3b356b7e1cfe632d8d56a984.jpg,800,600,PalmSan,340,157,717,469
imgPalm1109_JPG.rf.7316b70e3b356b7e1cfe632d8d56a984.jpg,800,600,PalmAnom,0,0,329,375
imgPalm183_JPG.rf.7c78b21e1e44ea2bb1c019ccf50e0792.jpg,800,600,PalmSan,43,0,712,574
imgPalm991_JPG.rf.73b8ec8f5c377e3c38f5817759f3da05.jpg,800,600,PalmAnom,112,0,707,510
imgPalm171_JPG.rf.83e04c2cd94b14702d37fe9bf1d77a57.jpg,800,600,PalmSan,159,36,642,591
imgPalm84_JPG.rf.7801666d602e565ac1da90901f5e7034.jpg,800,600,PalmSan,210,25,635,541
imgPalm69_JPG.rf.7e093b229d0fce21b86b5770b8648c28.jpg,800,600,PalmSan,206,37,620,520
imgPalm86_JPG.rf.82e4291f28a13abe85251ccacf746a8e.jpg,800,600,PalmSan,201,4,789,587
imgPalm25_JPG.rf.81f806189aa32d06b4335d1902eda537.jpg,800,600,PalmSan,223,22,782,581
imgPalm974_JPG.rf.73a5f684f6b532fb5f3e58ca3419036a.jpg,800,600,PalmAnom,272,135,800,600
imgPalm974_JPG.rf.73a5f684f6b532fb5f3e58ca3419036a.jpg,800,600,PalmAnom,0,0,443,497
imgPalm968_JPG.rf.849763a29d3282be902389117e02d35f.jpg,800,600,PalmAnom,420,185,800,600
imgPalm968_JPG.rf.849763a29d3282be902389117e02d35f.jpg,800,600,PalmSan,4,36,474,590
imgPalm208_JPG.rf.817c54a6bb6763190494cceed157a311.jpg,800,600,PalmAnom,197,162,521,518
imgPalm208_JPG.rf.817c54a6bb6763190494cceed157a311.jpg,800,600,PalmSan,487,293,800,588
imgPalm208_JPG.rf.817c54a6bb6763190494cceed157a311.jpg,800,600,PalmSan,498,0,800,286
imgPalm208_JPG.rf.817c54a6bb6763190494cceed157a311.jpg,800,600,PalmAnom,1,9,242,389
imgPalm208_JPG.rf.817c54a6bb6763190494cceed157a311.jpg,800,600,PalmAnom,0,321,303,600
imgPalm188_JPG.rf.84b93bbd9a0c4762ed4a26dc8dc80d61.jpg,800,600,PalmSan,109,25,677,590
imgPalm66_JPG.rf.8558fbe37b6669ac5b9712f7eeb5ae5c.jpg,800,600,PalmSan,152,55,617,566
imgPalm1094_JPG.rf.86ed6c3c3d755798076c7d54ca745f7b.jpg,800,600,PalmAnom,347,107,800,600
imgPalm1094_JPG.rf.86ed6c3c3d755798076c7d54ca745f7b.jpg,800,600,PalmSan,0,0,410,405
imgPalm176_JPG.rf.875de10bc03e026b88d62b4cfb719fd7.jpg,800,600,PalmAnom,242,107,757,558
imgPalm764_JPG.rf.8f0173cb57bbc71b7e6eb8bb9a1e7485.jpg,800,600,PalmSan,399,55,796,543
imgPalm764_JPG.rf.8f0173cb57bbc71b7e6eb8bb9a1e7485.jpg,800,600,PalmSan,0,0,410,350
imgPalm45_JPG.rf.90da74dfe91338d8992e2b4e764e92e9.jpg,800,600,PalmAnom,104,3,661,600
imgPalm107_JPG.rf.92f2ae361ffb6982cceca20ada2ab67b.jpg,800,600,PalmSan,123,54,439,392
imgPalm107_JPG.rf.92f2ae361ffb6982cceca20ada2ab67b.jpg,800,600,PalmAnom,37,372,456,600
imgPalm107_JPG.rf.92f2ae361ffb6982cceca20ada2ab67b.jpg,800,600,PalmAnom,442,283,800,600
imgPalm107_JPG.rf.92f2ae361ffb6982cceca20ada2ab67b.jpg,800,600,PalmAnom,462,0,800,253
imgPalm34_JPG.rf.883bbc6f188f79b13859c8d07435b120.jpg,800,600,PalmSan,109,2,726,594
imgPalm39_JPG.rf.8d12bac1b10321f23bf05e96dfa55900.jpg,800,600,PalmSan,105,12,501,328
imgPalm39_JPG.rf.8d12bac1b10321f23bf05e96dfa55900.jpg,800,600,PalmAnom,0,286,303,589
imgPalm134_JPG.rf.8f8042fd0a69a322eb2420e0d0c817dc.jpg,800,600,PalmAnom,3,6,407,397
imgPalm134_JPG.rf.8f8042fd0a69a322eb2420e0d0c817dc.jpg,800,600,PalmSan,407,173,798,580
imgPalm134_JPG.rf.8f8042fd0a69a322eb2420e0d0c817dc.jpg,800,600,PalmAnom,77,325,428,600
imgPalm14_JPG.rf.9372b170764b2dc71bda66866300409d.jpg,800,600,PalmAnom,79,0,646,581
imgPalm102_JPG.rf.8e23ae9f88cd11cbe8eff72b0691b7d0.jpg,800,600,PalmSan,237,13,685,533
imgPalm222_JPG.rf.8be23789fad0a45692b5aeebdd34c0f7.jpg,800,600,PalmAnom,369,0,775,360
imgPalm222_JPG.rf.8be23789fad0a45692b5aeebdd34c0f7.jpg,800,600,PalmAnom,19,227,489,594
imgPalm222_JPG.rf.8be23789fad0a45692b5aeebdd34c0f7.jpg,800,600,PalmAnom,0,0,386,257
imgPalm151_JPG.rf.9223bcf96cb379f200a5ca9792190529.jpg,800,600,PalmAnom,275,37,734,453
imgPalm105_JPG.rf.93fd04afb6e59f8be3d179319e0570c7.jpg,800,600,PalmSan,176,19,721,589